"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
84,0.00303485570475459,0.0275815147906542,0.0385304540395737,0.00677321292459965,0.924079895019531
85,0.265307724475861,0.00529424007982016,0.0435065999627113,0.548911511898041,0.136979907751083
86,0.0355996824800968,0.0464250072836876,0.154970481991768,0.0060742306523025,0.756930649280548
87,0.0732726007699966,0.00493950862437487,0.203717470169067,0.619965493679047,0.098104901611805
88,0.613800168037415,0.00312215322628617,0.0147652328014374,0.156057879328728,0.212254539132118
89,0.00347437080927193,0.0184200424700975,0.274960577487946,0.0255737099796534,0.67757123708725
90,0.949834764003754,0.00219034822657704,0.00347973755560815,0.00574713898822665,0.0387480519711971
91,0.00610704300925136,0.0426407940685749,0.247327029705048,0.00762159423902631,0.69630354642868
92,0.00383465643972158,0.0108950436115265,0.454548835754395,0.00694929622113705,0.523772120475769
93,0.83352118730545,0.00184405827894807,0.00306343007832766,0.0054101562127471,0.156161189079285
94,0.448270469903946,0.00253799185156822,0.0503402464091778,0.337524086236954,0.161327227950096
95,0.113172747194767,0.0386472940444946,0.1675705909729,0.0225049406290054,0.658104419708252
96,0.75486147403717,0.00257595954462886,0.00873130466789007,0.216091439127922,0.0177398547530174
97,0.545884370803833,0.00215451815165579,0.019528279080987,0.261831015348434,0.17060187458992
98,0.000871723575983196,0.00365671259351075,0.0044363453052938,0.00121593952644616,0.989819347858429
99,0.248352557420731,0.00995913986116648,0.0119940480217338,0.0042117522098124,0.725482523441315
100,0.225882574915886,0.00193943572230637,0.0173995941877365,0.525100946426392,0.229677468538284
101,0.644714951515198,0.00273627392016351,0.00439713150262833,0.0150422370061278,0.33310940861702
102,0.890331864356995,0.00131701841019094,0.00550129497423768,0.0829736292362213,0.0198761466890574
103,0.146366879343987,0.00254083075560629,0.0299928579479456,0.701185047626495,0.119914375245571
104,0.329481452703476,0.00379712879657745,0.0645198747515678,0.236211508512497,0.36599001288414
105,0.33936470746994,0.002024449640885,0.00979943480342627,0.0495784766972065,0.599232912063599
106,0.594668209552765,0.00279758870601654,0.00449057621881366,0.216697722673416,0.181345909833908
107,0.623073816299438,0.0019755398388952,0.0124069759622216,0.335087180137634,0.0274564698338509
108,0.0347261093556881,0.00265688425861299,0.132066503167152,0.349419504404068,0.481131017208099
109,0.969736874103546,0.000511442427523434,0.00105830992106348,0.00242937938310206,0.026263952255249
110,0.282788783311844,0.00303788227029145,0.0769089907407761,0.300968825817108,0.336295485496521
111,0.329982101917267,0.00211562821641564,0.012534468434751,0.469576418399811,0.185791373252869
112,0.648456275463104,0.00238261884078383,0.00835265219211578,0.236058175563812,0.104750290513039
113,0.153186097741127,0.0031784912571311,0.0319833047688007,0.612011551856995,0.199640527367592
114,0.326755583286285,0.00245130970142782,0.0439132004976273,0.403740078210831,0.223139777779579
115,0.00151625834405422,0.00128089764621109,0.0416031256318092,0.00225554755888879,0.953344166278839
116,0.727552890777588,0.00198988593183458,0.0027519438881427,0.0468791238963604,0.220826163887978
117,0.893200695514679,0.00145907886326313,0.00383179122582078,0.0778567343950272,0.0236517004668713
118,0.0260892249643803,0.00203522457741201,0.0497665107250214,0.403392672538757,0.518716335296631
119,0.170398071408272,0.0340764299035072,0.0740712136030197,0.688234508037567,0.0332198031246662
120,0.132644549012184,0.00845461059361696,0.082387387752533,0.0186145342886448,0.757898926734924
121,0.772658824920654,0.00208214088343084,0.00437954161316156,0.00599953159689903,0.214879915118217
122,0.826021432876587,0.00250594574026763,0.0033906155731529,0.00681764725595713,0.16126437485218
123,0.975157856941223,0.000501182046718895,0.000853432575240731,0.00391490990296006,0.0195726472884417
124,0.00922600086778402,0.040819451212883,0.0164150893688202,0.00215540174394846,0.931384027004242
125,0.00295227486640215,0.026560315862298,0.0346117913722992,0.00976875331252813,0.926106810569763
126,0.984563052654266,0.00035940099041909,0.00104814418591559,0.00733771175146103,0.00669175619259477
127,0.00495674321427941,0.0172095522284508,0.267944157123566,0.010444956831634,0.699444651603699
128,0.913509428501129,0.00163975905161351,0.00184869056101888,0.00631326111033559,0.0766888782382011
129,0.971232831478119,0.00124126463197172,0.00144754105713218,0.0101102953776717,0.0159681029617786
130,0.983052253723145,0.000766243494581431,0.00123749836347997,0.00880476459860802,0.00613929377868772
131,0.338902711868286,0.00228813802823424,0.011835384182632,0.547495245933533,0.099478505551815
132,0.986671984195709,0.000593792705330998,0.000905272027011961,0.00592378946021199,0.00590522680431604
133,0.794049024581909,0.00153622357174754,0.00204187864437699,0.0055453353561461,0.196827530860901
134,0.400326639413834,0.00545055605471134,0.0235497057437897,0.325362771749496,0.24531027674675
135,0.660941779613495,0.00306209898553789,0.129399642348289,0.0681396573781967,0.13845682144165
136,0.258326083421707,0.00170565920416266,0.0111679080873728,0.663766503334045,0.065033845603466
137,0.572776138782501,0.00346606923267245,0.160867691040039,0.114283338189125,0.148606762290001
138,0.00654512457549572,0.0276523400098085,0.0176648106426001,0.00118359772022814,0.946954071521759
139,0.604460597038269,0.0018703113310039,0.0431784503161907,0.250459432601929,0.10003124922514
140,0.167005583643913,0.00240040034987032,0.0338662005960941,0.127798333764076,0.66892945766449
141,0.61125773191452,0.00261467951349914,0.0135142989456654,0.117623120546341,0.254990130662918
142,0.277160316705704,0.0389971099793911,0.0569847039878368,0.00283198081888258,0.624025881290436
143,0.336829960346222,0.00383047969080508,0.0507172271609306,0.391928344964981,0.216694012284279
144,0.363122314214706,0.00328335957601666,0.0239006858319044,0.417587667703629,0.19210596382618
145,0.599251925945282,0.00259269517846406,0.0282395835965872,0.166820928454399,0.20309491455555
146,0.527595698833466,0.00242322217673063,0.0175212789326906,0.338541269302368,0.113918572664261
147,0.403953552246094,0.037242703139782,0.0991651639342308,0.188315659761429,0.271322906017303
148,0.145852044224739,0.00294642453081906,0.0756529122591019,0.598986506462097,0.176562130451202
149,0.00562837487086654,0.0128807807341218,0.15302836894989,0.00670945690944791,0.821753025054932
150,0.0244905836880207,0.0238551814109087,0.0291884783655405,0.00195050914771855,0.920515298843384
151,0.319462954998016,0.00179641775321215,0.142887994647026,0.035107608884573,0.500744998455048
152,0.00319070974364877,0.00636354275047779,0.538729429244995,0.0110845128074288,0.440631806850433
153,0.502500236034393,0.00221317471005023,0.00447873305529356,0.061795599758625,0.42901223897934
154,0.0616579093039036,0.00235899444669485,0.0583648569881916,0.347353905439377,0.530264317989349
155,0.489303648471832,0.00336615601554513,0.00475813169032335,0.0281025506556034,0.474469512701035
156,0.928226351737976,0.00122429570183158,0.00206559128127992,0.0414988286793232,0.0269849319010973
157,0.150755301117897,0.00369754293933511,0.0732767358422279,0.558452427387238,0.213817998766899
158,0.000705597689375281,0.00265036942437291,0.0048543163575232,0.000836520688608289,0.990953207015991
159,0.283901900053024,0.00189923588186502,0.0206024516373873,0.17240484058857,0.521191596984863
160,0.459943473339081,0.00853539258241653,0.00814844854176044,0.228170126676559,0.295202523469925
161,0.53672057390213,0.00199735909700394,0.0131319025531411,0.0965006351470947,0.351649552583694
162,0.410871833562851,0.00303050363436341,0.0397370606660843,0.0981868207454681,0.44817379117012
163,0.060112152248621,0.0347670167684555,0.00504528917372227,0.00812110118567944,0.891954481601715
164,0.989679992198944,0.00078995869262144,0.00164567201863974,0.0044121416285634,0.00347217079252005
165,0.230341553688049,0.00327874068170786,0.0314252264797688,0.407737582921982,0.327216863632202
166,0.906012713909149,0.00173798226751387,0.00162443541921675,0.00357128609903157,0.0870535671710968
167,0.68691486120224,0.00216535734944046,0.00372461113147438,0.216515719890594,0.0906793996691704
168,0.759484946727753,0.00192463281564415,0.00752856256440282,0.112106896936893,0.118954978883266
169,0.239181980490685,0.00171856780070812,0.00299814296886325,0.716501653194427,0.039599634706974
170,0.767310738563538,0.00172376830596477,0.00297787901945412,0.0135668693110347,0.214420735836029
171,0.00454146694391966,0.00746279349550605,0.386827915906906,0.00964116025716066,0.591526687145233
172,0.481430619955063,0.002041817875579,0.0147253070026636,0.164537698030472,0.337264597415924
173,0.456965506076813,0.00253715529106557,0.0302427653223276,0.425563246011734,0.0846913084387779
174,0.387337684631348,0.00292669096961617,0.0188584979623556,0.447914630174637,0.142962530255318
175,0.378216594457626,0.00728785898536444,0.00695518171414733,0.529751718044281,0.0777886286377907
176,0.474599272012711,0.00156333833001554,0.00204865704290569,0.00273969140835106,0.519048988819122
177,0.223012506961823,0.00602673133835196,0.0333252623677254,0.518351972103119,0.219283521175385
178,0.758778154850006,0.00280459970235825,0.0127568691968918,0.151484444737434,0.0741759315133095
179,0.873292744159698,0.00203224155120552,0.00710185104981065,0.0111523242667317,0.106420896947384
180,0.00553020043298602,0.00250085117295384,0.123972587287426,0.0256738215684891,0.842322587966919
181,0.00104758469387889,0.00634701224043965,0.0131874037906528,0.00124346115626395,0.978174567222595
182,0.762410879135132,0.014424036256969,0.0582300275564194,0.00995250698179007,0.154982522130013
183,0.395084947347641,0.00368457427248359,0.0578477457165718,0.22557558119297,0.317807167768478
184,0.0727524533867836,0.00168772507458925,0.037237998098135,0.208147823810577,0.680174052715302
185,0.58068311214447,0.00202755723148584,0.00505375629290938,0.325857400894165,0.0863781571388245
186,0.194135382771492,0.00287171057425439,0.0227786563336849,0.551785051822662,0.228429228067398
187,0.000928525463677943,0.00524814333766699,0.0107977883890271,0.0021729355212301,0.980852663516998
188,0.468426614999771,0.00200794986449182,0.0328467711806297,0.203628778457642,0.293089956045151
189,0.708107471466064,0.00176076230127364,0.00224525551311672,0.0209442507475615,0.266942203044891
190,0.968350112438202,0.00089247984578833,0.001051657483913,0.0189277660101652,0.0107779465615749
191,0.32167512178421,0.00267735356464982,0.0165697373449802,0.59802770614624,0.0610500760376453
192,0.481121808290482,0.00318708107806742,0.0271005518734455,0.280399948358536,0.208190575242043
193,0.0745245292782784,0.00626675132662058,0.0148890074342489,0.0881705433130264,0.816149175167084
194,0.243703246116638,0.0115370210260153,0.0186543166637421,0.0320289321243763,0.694076538085938
195,0.427690923213959,0.00212992145679891,0.00273107970133424,0.025774484500289,0.541673600673676
196,0.670974552631378,0.00209143734537065,0.00481730885803699,0.0130421407520771,0.309074550867081
197,0.787348687648773,0.00135507446248084,0.00283836643211544,0.189392656087875,0.0190652161836624
198,0.779470384120941,0.00209263269789517,0.0074262828566134,0.186201304197311,0.0248094256967306
199,0.510232269763947,0.00345480022951961,0.0419239364564419,0.312897950410843,0.131491020321846
200,0.502759635448456,0.00501001626253128,0.0378457941114902,0.245772138237953,0.208612382411957
201,0.00402384856715798,0.0133765880018473,0.00496121868491173,0.00514843408018351,0.972489833831787
202,0.161380290985107,0.00167694874107838,0.0286661796271801,0.119855612516403,0.688421010971069
203,0.635619759559631,0.00372833968140185,0.0114540383219719,0.249824732542038,0.0993731021881104
204,0.769171416759491,0.00255733681842685,0.0274828989058733,0.0478837713599205,0.152904540300369
205,0.0526383891701698,0.00563077256083488,0.234817355871201,0.466971337795258,0.239942133426666
206,0.304626226425171,0.00170021329540759,0.00989620294421911,0.0974039733409882,0.586373388767242
207,0.0996198654174805,0.00109018082730472,0.00233855773694813,0.0679338127374649,0.829017639160156
208,0.06812883913517,0.00446302816271782,0.174415960907936,0.649662256240845,0.10332990437746
209,0.312303483486176,0.00232849619351327,0.062362652271986,0.205142006278038,0.417863368988037
210,0.295652270317078,0.00374779780395329,0.00734584871679544,0.628085911273956,0.0651681497693062
211,0.00479560531675816,0.0144377471879125,0.364627212285995,0.00473620137199759,0.611403286457062
212,0.165923342108727,0.00527357868850231,0.0682163685560226,0.512390971183777,0.248195722699165
213,0.398715406656265,0.00227385596372187,0.00677879527211189,0.527217209339142,0.0650147423148155
214,0.922074437141418,0.00224384618923068,0.00436348700895905,0.0167001448571682,0.0546180866658688
215,0.000804924638941884,0.00573927070945501,0.00795499607920647,0.005768240429461,0.979732513427734
216,0.869568049907684,0.00191317172721028,0.00960077997297049,0.0237215869128704,0.095196396112442
217,0.913745045661926,0.000799059052951634,0.00104075716808438,0.00381060526706278,0.0806045010685921
218,0.239563941955566,0.00160985847469419,0.00434794463217258,0.0349254086613655,0.719552874565125
219,0.379404455423355,0.0040794312953949,0.0275468267500401,0.220486417412758,0.368482857942581
220,0.284297972917557,0.00315287848934531,0.0547906719148159,0.520048677921295,0.137709751725197
221,0.0389335937798023,0.00259171915240586,0.211853891611099,0.138172492384911,0.608448326587677
222,0.00487424992024899,0.0605314448475838,0.19087079167366,0.00369022856466472,0.740033268928528
223,0.17549230158329,0.0523867607116699,0.0489162765443325,0.00457437429577112,0.718630313873291
224,0.753100991249084,0.00176191097125411,0.00620033871382475,0.196439266204834,0.042497556656599
225,0.0454663299024105,0.00302571151405573,0.157786458730698,0.760936260223389,0.0327852033078671
226,0.417491286993027,0.00228396616876125,0.0347580760717392,0.141916885972023,0.403549820184708
227,0.00642414763569832,0.0162414871156216,0.24695511162281,0.00305557297542691,0.727323651313782
228,0.349071800708771,0.0142652131617069,0.00773270055651665,0.0126548344269395,0.616275429725647
229,0.580118596553802,0.00416402891278267,0.0700882002711296,0.18295393884182,0.162675186991692
230,0.0021563065238297,0.0363847799599171,0.0369498953223228,0.00203767139464617,0.922471404075623
231,0.977457523345947,0.00101601553615183,0.00161189842037857,0.01000842358917,0.00990618113428354
232,0.978623032569885,0.000522833201102912,0.00102951133158058,0.00640618847683072,0.013418429531157
233,0.00144302204716951,0.00503399129956961,0.0100444341078401,0.00120290950872004,0.982275605201721
234,0.022249847650528,0.00286885304376483,0.0521082356572151,0.826533555984497,0.0962395220994949
235,0.256777495145798,0.00484837219119072,0.053562268614769,0.647085249423981,0.0377266220748425
236,0.854509890079498,0.00164804002270103,0.00233178283087909,0.00517930136993527,0.136331036686897
237,0.419811934232712,0.00287997932173312,0.0465041771531105,0.336460798978806,0.194343075156212
238,0.00812839902937412,0.00636194087564945,0.0997876450419426,0.0167943648993969,0.868927717208862
239,0.83599841594696,0.00134343456011266,0.00454784836620092,0.115377731621265,0.0427325740456581
240,0.835430026054382,0.00197249022312462,0.00349082355387509,0.0104082990437746,0.148698315024376
241,0.967525780200958,0.00130037032067776,0.00193494150880724,0.0141473403200507,0.0150916036218405
242,0.344926595687866,0.0048554390668869,0.0374967642128468,0.387398898601532,0.225322335958481
243,0.981780230998993,0.000639152363874018,0.00104107079096138,0.00307810818776488,0.0134614370763302
244,0.258115768432617,0.00145968468859792,0.0294897872954607,0.0816734433174133,0.629261314868927
245,0.327316224575043,0.00261889840476215,0.0359145291149616,0.15909332036972,0.475057065486908
246,0.124964185059071,0.00322674261406064,0.0284844543784857,0.677107453346252,0.166217133402824
247,0.232587143778801,0.00151348428335041,0.00393561506643891,0.0529324896633625,0.709031224250793
248,0.3893903195858,0.00189097633119673,0.00919457618147135,0.14050866663456,0.459015429019928
249,0.146849825978279,0.00222593219950795,0.0416975952684879,0.542443871498108,0.266782760620117
250,0.857032001018524,0.00145643879659474,0.00247690826654434,0.0133406352251768,0.12569397687912
251,0.00747242430225015,0.00825698580592871,0.0254177059978247,0.801036775112152,0.157816097140312
252,0.189737021923065,0.00546742975711823,0.0307272411882877,0.406353354454041,0.367714941501617
253,0.00130042631644756,0.00473415199667215,0.0230052769184113,0.00252300850115716,0.968437075614929
254,0.363845884799957,0.00256204511970282,0.0185782890766859,0.458429306745529,0.156584441661835
255,0.00118361052591354,0.0312222223728895,0.00693343672901392,0.00137907697353512,0.959281623363495
256,0.468065232038498,0.00240172841586173,0.0238487757742405,0.216264218091965,0.289420038461685
257,0.208230584859848,0.00868287589401007,0.040354810655117,0.08754912763834,0.655182600021362
258,0.368906557559967,0.00189755705650896,0.00408514309674501,0.0597870349884033,0.565323710441589
259,0.103689379990101,0.00723623670637608,0.1003038585186,0.551775872707367,0.236994668841362
260,0.977084100246429,0.000731370237190276,0.0045762350782752,0.00238700769841671,0.0152212679386139
261,0.915443003177643,0.00653107045218349,0.00115044659469277,0.0173273682594299,0.0595480538904667
262,0.778201103210449,0.00177523342426866,0.00851671677082777,0.111678399145603,0.0998285040259361
263,0.900854468345642,0.00160592363681644,0.00301601691171527,0.058531366288662,0.0359922833740711
264,0.310286968946457,0.00330224866047502,0.040861938148737,0.314541578292847,0.331007301807404
265,0.478810787200928,0.00161476933863014,0.00813343469053507,0.397852033376694,0.113588988780975
266,0.394142597913742,0.00894826743751764,0.133868187665939,0.235370695590973,0.227670207619667
267,0.00348490010946989,0.00934971496462822,0.0538792759180069,0.0208424180746078,0.91244375705719
268,0.00458829011768103,0.00778487324714661,0.204739794135094,0.00771936075761914,0.77516770362854
269,0.0385737121105194,0.127053454518318,0.129828616976738,0.00857695285230875,0.695967316627502
270,0.906512379646301,0.00179358455352485,0.00382720027118921,0.0642901211977005,0.0235767029225826
271,0.00612542033195496,0.00987624935805798,0.0942538529634476,0.00322149903513491,0.886523008346558
272,0.0675420016050339,0.0107682328671217,0.204551294445992,0.0147005785256624,0.702437877655029
273,0.00878038909286261,0.0210267920047045,0.0867292135953903,0.553224086761475,0.330239564180374
274,0.358682483434677,0.00702315475791693,0.0659439787268639,0.118603885173798,0.449746459722519
275,0.114767484366894,0.00426772050559521,0.443801730871201,0.0852988734841347,0.351864188909531
276,0.0029282255563885,0.00948284287005663,0.39583620429039,0.0048545622266829,0.586898148059845
277,0.00793568976223469,0.00355939497239888,0.00667784456163645,0.00129850057419389,0.98052853345871
278,0.0558634661138058,0.0157696679234505,0.133221015334129,0.0253131482750177,0.769832730293274
279,0.546249091625214,0.00485724443569779,0.00974110048264265,0.202371418476105,0.236781135201454
280,0.0165911484509706,0.0206816829741001,0.0521498471498489,0.0518435314297676,0.858733773231506
281,0.560622155666351,0.00174130941741168,0.0336345359683037,0.26381042599678,0.140191599726677
282,0.138098269701004,0.00409311288967729,0.0336182937026024,0.404167056083679,0.420023262500763
283,0.00174597813747823,0.0045059178955853,0.0128233563154936,0.00665774056687951,0.974266946315765
284,0.935204327106476,0.0011929830070585,0.00222775107249618,0.00325438473373652,0.0581205822527409
285,0.202972143888474,0.00418239738792181,0.0474108979105949,0.53766542673111,0.207769140601158
286,0.348155468702316,0.00310683459974825,0.0323490649461746,0.30661803483963,0.309770613908768
287,0.00170276872813702,0.00131472339853644,0.0396447777748108,0.0188111383467913,0.938526570796967
288,0.000799257366452366,0.00495626963675022,0.00880736578255892,0.00103714328724891,0.984400033950806
289,0.616858899593353,0.00264051649719477,0.0192913040518761,0.178749039769173,0.182460203766823
290,0.487374275922775,0.00234494125470519,0.0337172485888004,0.336852520704269,0.139711067080498
291,0.950965464115143,0.00150658132042736,0.00247302791103721,0.00784515403211117,0.0372097380459309
292,0.980193674564362,0.000747889396734536,0.00134139647707343,0.00727042136713862,0.0104466127231717
293,0.823797345161438,0.00150534836575389,0.00302131334319711,0.0061561856418848,0.165519803762436
294,0.00897590070962906,0.00770831573754549,0.0536270774900913,0.0285016819834709,0.901187002658844
295,0.23136779665947,0.00275111244991422,0.0151198897510767,0.678845405578613,0.0719158053398132
296,0.00160321162547916,0.00238532386720181,0.0121156442910433,0.00428610667586327,0.979609787464142
297,0.278034061193466,0.00283922883681953,0.0824685767292976,0.291679799556732,0.344978332519531
298,0.0137221608310938,0.0065413536503911,0.142807692289352,0.110104754567146,0.72682398557663
299,0.760831713676453,0.00298411748372018,0.00701114255934954,0.102069541811943,0.127103477716446
300,0.300532639026642,0.00182448979467154,0.0276685245335102,0.116709627211094,0.553264737129211
301,0.355097860097885,0.00462552206590772,0.00813691783696413,0.571818351745605,0.0603212937712669
302,0.773922502994537,0.00189504900481552,0.00294672069139779,0.00609002495184541,0.21514567732811
303,0.978134751319885,0.00142800051253289,0.00192434305790812,0.00990858394652605,0.00860434770584106
304,0.383900135755539,0.00226772436872125,0.0198207031935453,0.230548679828644,0.363462746143341
305,0.00205105054192245,0.00533268367871642,0.760342359542847,0.0185635425150394,0.213710352778435
306,0.356702655553818,0.00302454666234553,0.018462598323822,0.55547708272934,0.0663331523537636
307,0.939016461372375,0.00138256431091577,0.00210906774736941,0.0389724150300026,0.0185194760560989
308,0.176405787467957,0.00154082500375807,0.0145537005737424,0.13692918419838,0.670570552349091
309,0.630282938480377,0.00331213208846748,0.00473248027265072,0.247633159160614,0.114039309322834
310,0.00307974987663329,0.0123098511248827,0.0138678513467312,0.00173057348001748,0.969012022018433
311,0.18092280626297,0.00173841032665223,0.0237719062715769,0.190390601754189,0.603176236152649
